-0.6443711495005449,-0.09870510814064737,8.476482572571323,3.5558283391458726e-18
-0.4229684855817215,-0.07814578830096686,8.343227682162691,0.0014247305319807202
-0.20143951090299872,-0.05899564300189297,8.207773682702271,0.0028842029478881644
0.02031545459108841,-0.04266899072165309,8.070007279082802,0.004235221110808202
0.24234242724043753,-0.03059654034491288,7.929805259200786,0.005972942761877362
0.46460162141025485,-0.024067857055255715,7.787032606173273,0.005259424726998024
0.6869509851795481,-0.02244996958719625,7.641541510210313,0.002633075846238181
0.9093036026548766,-0.0235019094215847,7.4931696487527955,0.0004468812452908197
1.1316540659851242,-0.024968053256042566,7.341737305295229,-0.0019043704856383193
1.35400850628041,-0.024598878855691453,7.18704597058363,-0.003513775782565382
1.576339765153751,-0.021313204718085288,7.0288730062547575,-0.0010604623965119755
1.7986520330890254,-0.016950449643980292,6.866971152286796,0.0011785463607223874
2.0209843616951364,-0.013753404530614688,6.701060614928869,0.0034440303182066262
2.2433391340406192,-0.01398305329395555,6.530825716157691,0.005711752134804272
2.4656201292145745,-0.019721039039827915,6.3559056856126706,0.006770059068857273
2.687631821669383,-0.03207586650567862,6.175886846299431,0.007270894808245111
2.909125734028029,-0.051624905488623085,5.99029073147193,0.007964503376568293
3.129788431066766,-0.07900557908763872,5.798557746049235,0.008674216295080639
3.3492293155795263,-0.11488563314746258,5.600027607183482,0.009480077367109105
3.5669608704463034,-0.15999054415184943,5.393911499681822,0.010312540670967428
3.7824009772182787,-0.21501168697674977,5.1792520848243955,0.01095514708165346
3.994905049532326,-0.28045715167649377,4.954873475544188,0.011392850518565518
4.20384757875282,-0.3565234867469842,4.7192893038727215,0.011967155072809342
4.408325090516344,-0.44388407652503314,4.470600507167017,0.016079882784740335
4.605931449014539,-0.5458359969870958,4.206285823677949,0.02247888736682063
4.792318523695689,-0.6670962512857841,3.922870259480656,0.030215978384132217
4.96056616419809,-0.8124608742020083,3.6153678032563605,0.03946094692306135
5.101100695737179,-0.9847016870606256,3.5310893868810105,0.04136709766472064
